,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spent,Purchases_Z1,Purchases_Z2,Purchases_Z3
171,34,48721.0,0,47.0,50,0,0,1,81,18,113,47,13,21,0,0,0,0,0,0,0,293,0.441571128357911,1.482913871128419,1.1136526892763123
172,60,44794.0,0,283.0,99,1,1,0,54,0,7,0,0,4,0,0,0,0,0,0,0,65,1.4210485940755002,-0.7707853933192419,-0.28948088022376783
173,60,64497.0,0,528.0,17,0,1,0,1170,48,320,42,32,192,1,0,0,0,0,0,1,1804,-1.338103820426288,2.827876255207973,-0.9034889133457644
174,41,46097.0,2,90.0,11,1,1,0,72,24,68,65,4,8,0,0,0,0,0,0,0,241,0.2301151830215018,0.5858521621537083,1.0871469537034624
175,62,77972.0,1,0.0,18,1,1,0,613,22,319,33,102,12,0,0,0,0,0,0,0,1101,-1.9836071315976649,-1.3293726851385788,0.3960296070258933
176,46,44377.0,0,202.0,70,1,0,1,224,0,30,0,0,10,0,0,0,0,0,0,0,264,0.868928330627782,2.8281057607704607,1.1932573172163934
177,36,46014.0,1,258.0,21,1,0,1,410,0,59,19,9,44,0,0,0,0,0,0,0,541,-0.12053971769430326,3.828589549071963,1.4374134243393626
178,49,41443.0,2,347.0,79,1,1,0,171,7,171,25,19,89,0,0,0,0,0,0,0,482,0.38910544738741254,2.593196173557969,-0.12344192108166804
179,30,52195.0,0,596.0,2,0,0,0,12,0,4,0,0,1,0,0,0,0,0,0,0,17,2.1180792635091032,-0.5728172720317974,-0.286819257520971
180,26,83790.0,1,203.0,81,1,0,1,1076,16,417,42,48,16,0,1,1,0,0,0,0,1615,-2.464433438919832,-0.42185423883296724,-0.11710798704834147
181,51,44551.0,2,412.0,24,0,0,1,182,4,33,0,0,66,0,0,0,0,0,0,0,285,0.7761522809140634,0.20639996717431092,-0.4723679406556945
182,48,69508.0,1,21.0,48,1,1,0,824,32,162,42,32,43,0,0,0,0,0,0,0,1135,-2.084565975115796,1.3724198048293257,-1.7344349597393056
183,60,45204.0,1,657.0,93,1,0,0,30,11,25,29,1,18,0,0,0,0,0,0,0,114,0.6556683517342231,-1.5329598842179,0.38678032074994956
184,58,72460.0,1,455.0,56,1,1,0,377,10,540,80,30,10,0,0,0,0,0,0,0,1047,-1.296231964827292,-1.5573460005112778,0.5712007080290947
185,60,77622.0,0,103.0,3,1,0,1,520,7,154,19,0,14,0,0,0,0,0,0,0,714,-1.6861900549615856,-0.07631491944026393,-0.3964582204825339
186,46,30732.0,2,632.0,44,1,0,1,155,1,25,0,1,3,0,0,0,0,0,0,0,185,1.1544130778692956,1.1213775672111639,0.1104392042711576
187,40,63887.0,2,524.0,38,0,1,0,897,23,207,15,11,92,0,0,0,0,0,0,0,1245,-2.2987358103515025,2.1543004629301805,-0.09742026488639983
188,29,42011.0,0,421.0,46,1,1,0,131,0,16,2,1,39,0,0,0,0,0,0,0,189,1.3076477461354477,0.9500149298186216,0.32622678806373656
189,37,51369.0,1,89.0,84,1,1,0,297,7,79,0,11,182,0,0,0,0,0,0,0,576,0.3321906995769276,1.0397001805983375,-1.301296580824435
190,36,51537.0,3,48.0,27,0,1,0,787,20,204,0,0,92,0,0,0,0,0,0,0,1103,0.05424329738048564,0.6476170076437626,0.047626225671353
191,66,79930.0,0,226.0,72,1,0,1,792,86,740,67,51,17,0,0,0,0,0,0,0,1753,-1.2830657180323477,-1.316624785091509,0.404536811829951
192,60,34320.0,1,302.0,66,1,0,1,4,1,9,3,0,0,0,0,0,0,0,0,0,17,2.1180792635091032,-0.5728172720317974,-0.286819257520971
193,34,37070.0,1,592.0,30,0,1,0,231,7,137,4,15,39,0,0,0,0,0,0,1,433,0.1758701796170443,3.1113655245918195,1.534320348464358
194,45,38590.0,0,227.0,65,1,1,0,3,1,8,4,3,3,0,0,0,0,0,0,0,22,2.1180792635091032,-0.5728172720317974,-0.286819257520971
195,44,15033.0,2,76.0,37,0,1,0,0,4,5,6,0,4,0,0,0,0,0,0,0,19,1.0173210143792568,-1.5522000048115396,0.30609656085773695
196,34,62745.0,1,540.0,89,1,0,1,562,21,464,28,10,32,0,0,0,0,0,0,0,1117,-2.403881252627748,0.7855955997494535,0.07298438596767226
197,52,22212.0,1,659.0,49,1,0,0,5,9,20,6,8,21,0,0,0,0,0,0,0,69,1.2586201974372695,-0.358916086237665,0.005120086133559241
198,36,23661.0,1,460.0,46,1,0,1,18,0,4,0,0,1,0,0,0,0,0,0,0,23,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
199,38,79761.0,1,612.0,32,0,0,1,415,5,124,15,35,11,0,0,0,0,0,0,0,605,-1.3538499991305435,-0.6040458697349878,-0.6360899171451656
200,62,7500.0,1,567.0,54,0,1,0,5,3,10,12,7,20,0,0,0,0,0,0,0,57,1.2944814993405036,0.7092937143988527,0.4928906842628805
201,42,60182.0,0,690.0,23,0,0,0,8,0,5,7,0,2,0,0,0,0,0,0,0,22,1.3754629328925758,-1.3862199041648047,0.21956721886426353
202,48,64961.0,2,466.0,97,1,1,0,382,114,276,75,124,38,0,0,0,0,0,0,0,1009,-0.6679400307331199,-0.35603925793876173,0.004763756232361714
203,52,22804.0,1,540.0,75,0,1,0,14,1,7,2,1,1,0,0,0,0,0,0,0,26,2.150498677897083,-0.19810397660600346,-0.6292034604098581
204,63,61074.0,0,74.0,37,1,1,0,789,0,133,0,28,152,0,0,0,0,0,0,0,1102,-1.5203160155651663,3.3180221023854446,0.05326250676875223
205,49,31686.0,1,463.0,31,1,0,1,11,0,5,0,0,1,0,0,0,0,0,0,0,17,1.5843427015626095,-0.5676492810167245,0.26097494702897356
206,39,80134.0,1,202.0,40,1,1,0,1218,16,272,104,0,80,0,1,1,1,0,0,1,1690,-0.11355395943710045,0.1755216303343633,-0.36012410846470405
207,32,75027.0,1,207.0,74,1,1,0,925,64,179,133,12,77,0,0,0,0,0,0,0,1390,-1.1013115419416872,0.6394910850784036,-0.9759267875436627
208,46,29938.0,0,244.0,52,0,1,0,3,3,7,0,2,11,0,0,0,0,0,0,0,26,1.5843427015626095,-0.5676492810167245,0.26097494702897356
209,43,26490.0,1,333.0,92,1,0,0,45,47,52,21,20,25,0,0,0,0,0,0,0,210,0.7437328665260836,-0.16831332825148335,-0.12998373776680694
210,24,75702.0,0,213.0,77,1,1,0,650,28,353,45,42,30,0,0,0,0,0,0,0,1148,-0.9887664678532906,1.6668180346474557,0.7683916929867121
211,56,30899.0,1,681.0,35,0,0,1,24,0,8,0,0,1,0,0,0,0,0,0,0,33,1.5843427015626095,-0.5676492810167245,0.26097494702897356
212,50,63342.0,2,24.0,48,1,0,1,918,21,118,13,10,21,0,1,0,0,0,0,0,1101,-0.3907106891554132,1.0267377348205327,-0.6327513392794427
213,42,45989.0,1,405.0,97,0,1,0,138,33,87,28,24,12,0,0,0,0,0,0,0,322,-0.3272510014986202,0.027242875019036633,0.9597590892318213
214,61,18701.0,1,536.0,95,0,1,0,12,4,2,10,6,10,0,0,0,0,0,0,0,44,1.0930849932250504,0.1867307551192015,0.8010531921501932
215,26,40737.0,0,667.0,24,0,0,1,11,0,4,0,0,2,0,0,0,0,0,0,0,17,2.1180792635091032,-0.5728172720317974,-0.286819257520971
216,45,15287.0,1,608.0,60,0,1,0,1,2,8,4,3,13,1,0,0,0,0,0,1,31,1.7533197932900817,-0.4197996171628674,0.29519664203054796
217,39,69674.0,1,286.0,46,0,0,1,554,41,215,11,0,24,0,0,0,0,0,0,0,845,-1.5561084608519395,1.3710955752978289,-1.2588173102775164
218,29,44159.0,1,245.0,85,1,0,1,167,2,62,24,13,7,0,0,0,0,0,0,0,275,0.25247515818852506,0.5860667078844431,0.41009450735441266
219,40,37717.0,0,450.0,31,1,0,1,9,0,6,4,1,5,0,0,0,0,0,0,0,25,2.3037333461632357,-0.36946661399854575,-0.4134158766172793
220,56,43776.0,0,645.0,9,1,0,1,177,2,71,3,2,20,0,0,0,0,0,0,1,275,0.8321324612592101,2.0236072672009473,0.6847391443939519
221,47,38179.0,2,669.0,30,1,0,1,38,4,22,4,2,20,0,0,0,0,0,0,0,90,1.2944814993405036,0.7092937143988527,0.4928906842628805
222,53,38097.0,1,621.0,70,1,0,1,77,2,35,0,1,69,1,0,0,0,0,0,1,184,1.277804508413844,0.6537927202194579,0.6537089983607641
223,50,72940.0,1,615.0,13,1,1,0,182,74,298,162,149,116,0,0,0,0,0,0,0,981,-0.745414475396412,-1.5584556843120396,0.3697659111418341
224,50,22070.0,2,390.0,11,1,1,0,10,7,19,8,2,21,0,0,0,0,0,0,0,67,1.2252662155839515,-0.4699180745964547,0.3267567143293261
225,57,69267.0,3,203.0,31,0,1,0,778,44,499,95,73,146,0,0,0,0,0,0,1,1635,0.3618924688226769,-0.01935398059686444,0.10567275412202856
226,35,31788.0,1,627.0,15,0,0,1,16,7,23,0,8,6,0,0,0,0,0,1,0,60,0.9297908857379418,-0.016405357183315396,0.25059736489745166
227,46,61905.0,2,403.0,2,1,0,1,167,0,43,6,2,13,0,0,0,0,0,0,0,231,0.3881671246791407,-0.2558023430715876,-0.05835638836519368
228,44,29315.0,1,12.0,55,1,1,0,13,2,14,8,7,4,0,0,0,0,0,0,0,48,1.2787390758791823,0.3900814131524533,0.6744565730538847
229,36,33378.0,1,583.0,38,0,1,0,33,6,40,3,7,10,0,0,0,0,0,0,0,99,1.4543337193123578,0.21893332149064582,0.21319171049741328
230,62,66313.0,2,511.0,86,1,0,1,625,7,99,10,22,7,0,0,0,0,0,0,0,770,-1.673023808166641,0.1644062959795052,-0.563122116681678
231,44,63841.0,0,375.0,64,0,0,1,635,15,100,20,7,131,0,0,0,0,0,0,0,908,-1.2540155793002274,0.598585102369025,-1.6781445184036878
232,44,24480.0,1,268.0,46,1,0,0,4,19,9,28,25,17,0,0,0,0,0,0,0,102,1.301099051046206,0.3902959588831884,-0.0025958732951656327
233,61,51369.0,0,645.0,84,1,1,0,297,7,79,0,11,182,0,0,0,0,0,0,0,576,0.3321906995769276,1.0397001805983375,-1.301296580824435
234,31,37760.0,1,101.0,20,1,1,0,84,5,38,150,12,28,0,0,0,0,0,0,0,317,0.603664445054876,0.24377052456082812,-0.5124352177585297
235,39,65640.0,1,145.0,74,1,0,1,204,7,149,20,15,66,0,0,0,0,0,0,0,461,-0.8328757474212668,-0.9013777631349135,-0.5100425037353987
236,54,44319.0,2,84.0,18,1,0,1,26,0,8,0,0,3,0,0,0,0,0,0,0,37,1.2454539506423248,-0.5996373016574341,0.17178398233270337
237,51,30631.0,2,508.0,75,1,1,0,15,6,20,4,5,20,0,0,0,0,0,0,0,70,1.436791017536821,-0.4515730920728422,-0.47104676901477194
238,51,75278.0,1,286.0,17,1,1,0,304,98,230,150,74,74,0,0,0,0,0,0,0,930,-2.0412251659009164,-0.3760725543622886,-0.8112610181483675
239,28,35416.0,0,453.0,62,0,0,1,248,3,81,4,3,51,0,0,0,0,0,0,0,390,0.5121617979906952,1.2983372870802488,-0.9116590676695769
240,46,32414.0,1,434.0,11,1,0,0,20,6,5,0,9,12,1,0,0,0,0,0,0,52,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
241,33,38361.0,1,503.0,74,1,1,0,39,0,56,20,8,14,0,0,0,0,0,0,0,137,1.2844220601195468,0.33479496470379333,0.15822244080271783
242,68,16626.0,0,667.0,76,1,1,0,8,3,22,21,1,13,0,0,0,0,0,0,0,68,1.8448950522136567,0.7596267175631747,-0.21572183438494744
243,40,29672.0,1,120.0,6,1,1,0,9,1,3,0,4,8,0,0,0,0,0,0,0,25,1.7275179306078046,-1.1135106681043272,0.1420942873613902
244,39,55951.0,2,73.0,62,1,0,1,1241,0,80,0,13,40,0,1,0,0,1,0,0,1374,-0.8556506780290513,0.7464578978647946,0.31484278985896597
245,40,35388.0,1,352.0,20,0,0,0,6,4,7,4,3,8,0,0,0,0,0,0,0,32,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
246,62,42386.0,0,516.0,43,1,0,1,65,4,16,0,4,11,0,0,0,0,0,0,0,100,1.639122091117612,-0.19272143986019594,-0.7584617022089639
247,58,68627.0,2,537.0,45,0,1,0,395,15,263,60,54,38,0,0,0,0,0,0,0,825,-0.59217980713026,-1.729818321704582,0.5855534949344129
248,48,57912.0,0,48.0,34,0,0,1,801,0,80,0,0,35,0,1,0,0,0,0,0,916,-1.7636607443819434,1.8339784778830186,-0.11728917298265644
249,65,35246.0,0,381.0,53,0,1,0,36,0,12,2,2,10,0,0,0,0,0,0,0,62,0.9231733340322396,0.30259239833234924,0.7460839224554976
250,30,58821.0,0,360.0,44,1,0,0,513,14,154,19,0,28,0,0,0,0,0,0,0,728,-1.0648507525143813,0.6167155391619025,-1.798895555398736
251,45,46377.0,1,184.0,89,1,0,1,37,0,46,4,3,0,0,0,0,0,0,0,0,90,0.8605756019813903,-1.1956171461786227,0.08446339496389749
252,34,39747.0,0,606.0,43,0,1,0,80,15,93,20,13,52,0,0,0,0,0,0,0,273,0.9911189703821871,0.9182414549086468,-0.4400166229815838
253,43,23976.0,2,165.0,68,1,1,0,14,1,21,2,3,25,0,0,0,0,0,0,0,66,1.2844220601195468,0.33479496470379333,0.15822244080271783
254,62,27038.0,1,675.0,64,0,1,0,1,26,25,17,23,15,0,0,0,0,0,0,1,107,1.8247761737717438,0.010629218173056001,-0.8850583213052725
255,26,77457.0,1,479.0,85,0,1,0,675,11,400,15,45,11,0,0,1,0,0,0,0,1157,-1.660460804138702,-1.6165969657442685,0.6667864605131677
256,28,64100.0,1,532.0,93,1,0,1,509,0,27,0,0,10,0,1,0,0,0,0,0,546,-0.39766332080238154,0.5184614508501829,-1.4687517223989115
257,32,42670.0,0,533.0,12,1,0,1,154,2,46,20,4,15,0,0,0,0,0,0,0,241,0.1924536028040524,-0.8336517507998985,-0.2664280127290477
258,49,12571.0,1,104.0,86,0,1,0,3,5,14,2,12,17,0,0,0,0,0,0,0,53,1.1088274166863714,0.505943056365601,0.619487303359189
259,56,22574.0,2,74.0,28,1,1,0,25,0,8,2,0,2,0,0,0,0,0,0,0,37,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
260,58,70893.0,1,260.0,42,0,0,1,768,44,561,77,44,14,0,0,0,0,0,0,0,1508,-2.091256138680893,-0.5425755369004731,-0.32880607585471716
261,36,54198.0,1,120.0,13,1,1,0,185,0,28,3,2,17,0,0,0,0,0,0,0,235,0.2401746222424583,0.9603509118487674,1.4218151971636253
262,26,28839.0,1,77.0,86,1,0,1,24,0,7,0,0,1,0,0,0,0,0,0,0,32,1.2454539506423248,-0.5996373016574341,0.17178398233270337
263,30,40321.0,1,184.0,59,1,1,0,44,4,21,6,0,27,0,0,0,0,0,0,0,102,1.4635274476844367,-0.021573348198388083,-0.2971968396524927
264,53,66503.0,0,458.0,30,0,1,0,91,64,128,65,3,50,0,0,0,0,0,0,0,401,-0.5172815391333441,-0.6058929811579344,0.23545333261680068
265,48,30833.0,0,649.0,33,1,1,0,11,0,7,3,1,6,0,0,0,0,0,0,0,28,1.398688618908477,-0.7709999390499764,0.3875715661252822
266,67,64795.0,0,116.0,23,1,1,0,412,5,119,38,29,77,0,0,0,0,0,0,0,680,-1.5745685294554914,-0.38188418256956624,0.6721021163488381
267,50,34421.0,1,292.0,81,1,1,0,3,3,7,6,2,9,0,0,0,0,0,0,0,30,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
268,22,47025.0,0,428.0,6,0,0,1,16,0,3,0,0,1,0,0,0,0,0,0,0,20,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
269,38,64325.0,1,162.0,41,0,0,1,731,60,353,78,12,73,0,0,0,0,0,0,0,1307,-0.49140706459167244,2.3218111670289874,-0.5215866390405837
270,47,40464.0,3,244.0,78,0,1,0,424,17,118,7,23,41,0,0,0,0,0,0,0,630,-0.3175228869759956,2.6871774089246427,-0.12289271539512597
271,25,62187.0,0,391.0,49,1,1,0,792,0,275,45,45,126,0,0,0,0,0,0,0,1283,-1.300677276424344,-1.1084144722038989,0.5446075512347135
272,38,14849.0,0,508.0,39,0,0,1,21,2,28,3,2,9,0,0,0,0,0,0,0,65,1.6399878019664897,0.4222839795238976,0.08659509140110477
273,48,27255.0,2,194.0,3,1,1,0,22,1,11,0,1,2,0,0,0,0,0,0,0,37,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
274,58,54432.0,2,110.0,37,1,0,1,33,0,5,0,0,0,0,0,0,0,0,0,0,38,1.2029750970333886,-1.3488493467782878,0.179499941761428
275,42,29999.0,2,335.0,22,0,0,1,68,7,59,10,5,11,0,0,0,0,0,0,0,160,1.3076477461354477,0.9500149298186216,0.32622678806373656
276,29,24072.0,1,684.0,79,0,1,0,9,1,6,3,0,4,0,0,0,0,0,0,0,23,2.1180792635091032,-0.5728172720317974,-0.286819257520971
277,63,33996.0,2,348.0,46,0,0,1,40,2,15,8,0,6,0,0,0,0,0,0,0,71,1.0138102702475424,-1.3669797835711655,0.3002509787564766
278,44,66334.0,3,310.0,82,1,0,1,909,11,218,0,0,23,0,0,0,0,0,0,1,1161,-0.7396588792966535,0.6202509644847639,-1.0566105474358753
279,43,35178.0,1,528.0,10,1,0,1,23,1,13,2,2,18,1,0,0,0,0,0,1,59,1.7432603540691252,-0.7942983668579268,-0.039471601429614395
280,40,22010.0,1,363.0,51,1,1,0,11,2,9,3,0,8,0,0,0,0,0,0,0,33,1.8024161986047205,0.010414672442321297,-0.2080058749562225
281,49,62204.0,2,140.0,38,0,1,0,317,46,247,151,46,139,0,0,0,0,0,0,0,946,-1.9405976470811173,-0.7924292601196459,-0.09811649947027826
282,61,30675.0,1,534.0,14,1,1,0,10,2,16,11,2,21,0,0,0,0,0,0,0,62,1.9455914276499164,-0.5354467146452806,-0.3268865346238063
283,57,83003.0,0,359.0,18,1,1,0,856,61,570,40,25,122,0,0,1,0,0,0,1,1674,-1.8995151352286703,-0.44595401428096526,-0.46445910544162516
284,64,41411.0,3,416.0,11,0,1,0,37,32,38,11,3,18,0,0,0,0,0,0,0,139,1.0593959314304668,-0.751545272725602,-0.2087971203315551
285,28,55212.0,1,501.0,65,1,0,1,1103,0,45,0,0,34,0,1,0,0,1,0,0,1182,-0.25222603915181874,0.9903422824288475,-0.3839489419138049
286,31,59292.0,1,439.0,71,1,0,1,378,14,68,19,14,14,0,0,0,0,0,0,0,507,-1.0873521961572588,-0.7387753773631978,0.6126084361938048
287,25,27190.0,0,291.0,13,1,0,0,1,6,7,0,1,3,1,0,0,0,0,0,1,18,2.1180792635091032,-0.5728172720317974,-0.286819257520971
288,43,44300.0,1,535.0,65,1,1,0,30,0,9,0,0,3,0,0,0,0,0,0,0,42,1.5843427015626095,-0.5676492810167245,0.26097494702897356
289,54,30372.0,2,655.0,33,0,1,0,15,0,12,7,3,7,0,0,0,0,0,0,0,44,1.6268215551715455,0.18156276410412878,0.2532589876002487
290,46,33181.0,0,570.0,90,1,0,1,9,0,3,0,0,4,1,0,0,0,0,0,0,16,1.7467710982008398,-0.979518588098301,-0.03362601932835367
291,42,71113.0,1,594.0,95,1,1,0,495,33,255,11,33,8,0,0,0,0,0,0,0,835,-1.8921007292905503,0.7287703760385618,0.7094203495273453
292,49,71952.0,0,483.0,93,1,1,0,656,80,455,52,107,93,1,0,1,0,0,0,0,1443,-1.4787066280480419,0.33951890442564336,-0.713677138860446
293,26,72099.0,0,688.0,18,1,1,0,546,91,410,119,0,22,0,0,0,0,0,0,0,1188,-1.6245306456190078,-1.4271038915588483,0.3302478397255406
294,28,60000.0,0,204.0,57,0,0,1,1048,0,217,0,0,12,0,0,0,0,0,0,0,1277,-0.8302958155119567,2.2898231463882786,-0.6107776037368541
295,45,38643.0,1,583.0,45,0,1,0,22,2,14,0,1,10,0,0,0,0,0,1,0,49,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
296,64,50737.0,1,381.0,61,1,1,0,78,0,11,0,0,10,0,1,0,0,0,0,0,99,1.2485607582163127,-0.7334148359327243,-0.32954815732660325
297,41,68462.0,1,318.0,6,1,0,1,561,64,785,84,128,48,0,0,0,0,0,0,0,1670,-1.0903901471147868,-1.4837145695390053,0.28963135693616343
298,62,65073.0,0,231.0,65,1,0,1,629,17,177,69,0,8,0,0,0,0,0,1,0,900,-0.6937418934153974,-1.0497503088802205,-0.1483385984367967
299,49,46681.0,2,371.0,52,1,0,1,269,15,69,15,19,38,0,0,0,0,0,0,0,425,-0.3684921824642441,-0.3283240902430983,0.42464775961499834
300,43,62187.0,2,551.0,38,0,0,1,512,0,83,0,0,41,0,0,0,0,0,0,0,636,-1.1288238704414633,0.4822943676944077,-0.2690703560108927
301,38,28442.0,1,177.0,53,1,1,0,19,3,10,11,8,6,0,0,0,0,0,0,0,57,0.7082066445641158,-0.4092490894019872,0.7137326047813869
302,57,37717.0,1,194.0,31,1,0,1,9,0,6,4,1,5,0,0,0,0,0,0,0,25,2.3037333461632357,-0.36946661399854575,-0.4134158766172793
303,28,51479.0,1,535.0,67,1,1,0,247,8,160,6,8,65,0,0,0,0,0,0,0,494,-0.03083734894433838,2.4227286742354543,0.9708329059472214
304,48,54803.0,0,244.0,65,0,1,0,404,0,92,28,27,142,0,0,0,0,0,0,0,693,-0.9663954738032324,0.0704250606128314,-0.5636713223682198
305,38,31615.0,1,554.0,82,0,1,0,2,3,20,6,11,9,0,0,0,0,0,0,0,51,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
306,59,52614.0,1,414.0,63,0,0,1,789,0,142,12,9,38,0,0,0,0,0,0,0,990,0.1833177121653989,0.12474571220339649,0.07466188750979268
307,45,35684.0,0,564.0,66,1,0,0,10,4,7,0,6,3,0,0,0,0,0,0,0,30,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
308,71,48178.0,0,313.0,69,1,1,0,159,4,45,6,2,38,0,0,0,0,0,0,0,254,1.0212972880450564,2.041737703993825,0.5639881073989039
309,66,29548.0,2,264.0,52,0,0,1,7,1,6,3,1,11,1,0,0,0,0,0,0,29,1.18629810610673,-1.4043503409576823,0.3403182558593114
310,57,63810.0,0,639.0,45,0,1,0,977,12,253,16,12,101,0,1,0,0,0,0,0,1371,-0.6038192625758958,1.3840811527175463,0.031403061438570475
311,45,38578.0,1,99.0,2,0,0,1,38,4,22,3,3,3,0,0,0,0,0,0,1,73,1.659240969559525,0.5562760595299228,-0.08912521528863869
312,36,46098.0,2,125.0,86,0,0,1,57,0,27,0,0,36,0,0,0,0,0,0,0,120,1.4634585910679763,0.8571433782527096,0.5271123792644551
313,36,22585.0,1,583.0,23,0,1,0,3,9,15,13,2,39,1,0,0,0,0,0,1,81,2.1145685193773893,-0.38759705079142304,-0.2926648396222315
314,47,30279.0,2,548.0,13,0,1,0,10,4,14,4,4,1,0,0,0,0,0,0,0,37,1.9455914276499164,-0.5354467146452806,-0.3268865346238063
315,45,66426.0,1,677.0,14,1,0,1,1043,24,97,32,24,157,0,0,0,0,0,0,0,1377,-0.8753656199132378,-0.05398228849040792,0.1526840246992081
316,54,30822.0,0,408.0,92,0,1,0,3,9,13,2,12,12,0,0,0,0,0,0,0,51,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
317,38,33581.0,1,470.0,38,1,0,1,11,0,5,0,0,1,0,0,0,0,0,0,0,17,2.1180792635091032,-0.5728172720317974,-0.286819257520971
318,52,19986.0,0,589.0,74,1,1,0,3,6,5,0,2,6,0,0,0,0,0,0,0,22,1.9131720132619365,-0.9101600100710749,0.01549766826508143
319,39,27421.0,1,575.0,14,0,1,0,43,12,96,78,40,55,0,0,0,0,0,0,0,324,0.6137238842758325,0.6182692742558872,-0.17776697429836721
320,30,35688.0,1,68.0,94,1,0,0,73,3,90,12,1,32,0,0,0,0,0,0,0,211,1.184591395532165,2.2448738162963413,1.1144439346516453
321,39,36143.0,2,609.0,33,0,0,1,12,0,1,0,0,6,0,0,0,0,0,0,0,19,1.15387869171875,-1.7790636363834762,0.6827024587481993
322,44,10245.0,1,304.0,32,0,1,0,4,7,7,6,4,13,0,0,0,0,0,0,0,41,1.2029062404169284,-0.4701326203271897,1.0038091606783761
323,48,43795.0,1,595.0,11,1,0,1,314,11,53,4,3,107,0,1,0,0,0,0,1,492,0.12066589762405829,1.021355198074725,-0.5034930974803371
324,42,63381.0,2,372.0,78,1,1,0,571,50,142,33,50,159,0,0,0,0,0,0,0,1005,-2.2685612479315673,0.165086888318797,0.9924175729036828
325,39,38823.0,2,680.0,56,1,1,0,70,0,11,2,8,23,0,0,0,0,0,0,0,114,1.231883767289654,-0.7889158301121193,-0.1687298432287195
326,44,83664.0,0,468.0,57,0,0,1,866,21,151,28,21,86,0,0,0,0,0,0,0,1173,-0.6752067864410974,0.0749355909305244,0.3873488058574432
327,53,62499.0,1,270.0,0,1,0,1,140,4,61,0,13,4,0,0,0,0,0,0,0,222,0.19993686535863242,-0.5376440869314697,0.08314222332297483
328,45,74293.0,1,380.0,66,0,1,0,375,152,335,93,91,81,0,0,0,0,0,0,0,1127,-1.0553945560604312,-1.030510188286581,-0.0676548385445839
329,45,51012.0,2,537.0,86,1,0,1,102,9,63,2,9,24,0,0,0,0,0,0,0,209,0.7529265948981625,-0.40881999794051727,-0.6403722879167127
330,29,70777.0,1,227.0,80,1,0,1,554,35,113,0,7,78,0,0,0,0,0,0,0,787,-1.695383783333664,0.16419175024877009,0.11393032966737217
331,60,68682.0,0,564.0,56,1,0,1,919,0,505,99,30,45,0,0,0,0,0,0,0,1598,-2.53793536516026,-1.143042780097443,0.5916188218118935
332,41,43824.0,3,676.0,18,1,1,0,96,1,42,12,3,32,0,0,0,0,0,0,0,186,1.3076477461354477,0.9500149298186216,0.32622678806373656
333,33,15345.0,1,91.0,51,1,1,0,5,2,16,3,2,19,0,0,0,0,0,0,1,47,1.938973875944214,-0.21644895912961568,0.16860002293423954
334,43,23442.0,1,410.0,71,0,1,0,2,0,6,8,6,5,0,0,0,0,0,0,0,27,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
335,46,14515.0,1,256.0,71,1,0,0,6,4,9,6,36,35,0,0,0,0,0,0,1,96,1.2585513408208095,0.5198006402134329,0.8294293050505074
336,54,31395.0,1,632.0,80,0,0,0,23,1,25,0,8,7,0,0,0,0,0,0,0,64,1.2620620849525237,0.33458041897305896,0.8352748871517679
337,65,75276.0,1,668.0,2,1,1,0,610,105,125,137,42,21,0,0,0,0,0,0,0,1040,-1.6288344887402058,0.37710400754289525,-1.4307968623123313
338,46,42373.0,2,417.0,83,0,1,0,67,5,61,3,8,19,0,0,0,0,0,0,0,163,0.7414917698009733,0.5804696254079005,1.2164051955025685
339,35,30507.0,0,177.0,29,1,1,0,65,36,74,38,20,110,0,0,0,0,0,0,0,343,0.7853460092861421,-0.03410670251472326,-0.9827564908056002
340,35,55521.0,1,202.0,11,0,0,1,416,0,26,0,0,4,0,1,0,0,0,0,1,446,-0.010718470502425453,3.171726173625572,1.6401693928675471
341,21,48006.0,0,56.0,55,1,1,0,23,0,11,3,2,2,0,0,0,0,0,0,0,41,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
342,68,27213.0,0,437.0,19,0,0,1,19,3,26,10,9,3,0,0,0,0,0,0,1,70,1.6399878019664897,0.4222839795238976,0.08659509140110477
343,46,65808.0,1,124.0,1,0,0,1,155,7,80,13,7,10,0,0,0,0,0,0,0,272,0.44732296921473597,0.5489106962286607,-0.22689066189180204
344,23,30351.0,0,266.0,19,1,0,1,14,0,24,3,3,2,0,0,0,0,0,0,0,46,1.997264009630931,-0.02674133921346102,-0.8449910442024372
