,ID,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
885,7037,44,37087.0,0,362.0,50,1,0,1,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0
886,905,61,21846.0,3,580.0,38,0,1,0,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0
887,8624,55,81320.0,2,200.0,61,1,1,0,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0
888,8945,52,54137.0,2,454.0,46,0,1,0,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0
889,6445,36,66825.0,0,195.0,73,1,1,0,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0
890,2727,41,57100.0,1,505.0,19,1,1,0,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0
891,6404,49,58917.0,2,659.0,10,1,1,0,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0
892,11074,31,85072.0,0,166.0,94,0,1,0,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0
893,10150,23,86429.0,1,60.0,10,0,1,0,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1
894,1968,71,45684.0,0,513.0,37,0,1,0,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0
895,6534,42,47889.0,1,564.0,94,1,1,0,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0
896,9485,58,45921.0,1,326.0,23,1,0,1,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0
897,7053,56,78420.0,1,157.0,75,0,0,1,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0
898,4654,40,75114.0,1,322.0,40,1,1,0,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0
899,9760,28,52278.0,1,250.0,24,0,0,1,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1
900,1048,56,35641.0,0,508.0,11,1,0,1,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1
901,10619,44,95529.0,1,317.0,29,0,1,0,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1
902,9308,47,62820.0,0,350.0,51,1,1,0,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0
903,10505,41,73113.0,0,207.0,86,1,0,1,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0
904,8362,45,84169.0,3,462.0,9,1,0,1,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1
905,2625,37,42607.0,0,81.0,30,0,0,0,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0
906,4637,53,74637.0,0,220.0,73,0,0,1,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0
907,9972,43,46015.0,1,209.0,25,1,0,1,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0
908,4483,40,72354.0,1,176.0,67,0,1,0,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0
909,4487,28,39858.0,0,111.0,67,0,0,1,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1
910,4988,48,34469.0,0,365.0,58,1,0,1,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0
911,8931,22,83033.0,0,234.0,82,1,1,0,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0
912,5871,51,24401.0,1,520.0,98,1,0,1,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0
913,2008,42,77583.0,1,350.0,93,1,1,0,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0
914,3139,20,74116.0,0,573.0,53,0,0,0,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0
915,10037,60,74293.0,0,414.0,66,0,1,0,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0
916,10673,54,68397.0,0,185.0,6,1,0,1,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0
917,5303,32,79632.0,0,326.0,42,1,0,1,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0
918,538,60,46107.0,1,224.0,78,0,1,0,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0
919,7922,60,64950.0,0,407.0,29,0,0,1,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0
920,5692,59,25443.0,2,77.0,82,1,0,0,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0
921,4843,21,75127.0,0,438.0,92,0,1,0,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0
922,6383,45,32892.0,1,521.0,78,1,0,1,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0
923,1628,66,71796.0,2,56.0,54,1,1,0,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0
924,1204,28,67536.0,1,42.0,45,1,0,1,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0
925,3673,35,55239.0,0,667.0,59,0,1,0,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0
926,760,36,60554.0,0,139.0,8,0,0,1,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0
927,8957,32,64831.0,0,181.0,51,0,0,0,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0
928,4128,21,56067.0,0,56.0,51,1,0,1,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0
929,6810,38,82025.0,1,224.0,76,0,1,0,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1
930,5386,40,94384.0,0,82.0,62,1,1,0,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1
931,8700,25,14906.0,1,139.0,86,0,0,0,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0
932,3202,63,51563.0,1,686.0,60,1,0,1,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0
933,1328,25,57937.0,1,554.0,56,1,0,0,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0
934,8405,62,68274.0,0,38.0,83,0,1,0,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0
935,6515,43,39771.0,1,35.0,92,1,1,0,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0
936,2882,43,67893.0,0,248.0,31,0,0,0,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0
937,7574,44,27922.0,1,403.0,80,1,0,1,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0
938,6387,43,52190.0,1,350.0,39,1,0,1,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0
939,5320,39,44051.0,1,324.0,20,0,0,1,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1
940,5048,62,42767.0,2,384.0,53,0,0,1,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0
941,8146,52,46106.0,1,344.0,84,1,0,1,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0
942,10031,31,16927.0,0,397.0,50,1,0,1,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0
943,5748,61,59754.0,0,482.0,96,1,1,0,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1
944,2134,28,53700.0,0,554.0,94,0,1,0,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0
945,1523,27,59041.0,0,636.0,25,1,1,0,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0
946,9665,32,54237.0,1,133.0,48,0,0,1,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0
947,4640,35,70647.0,2,272.0,65,0,1,0,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0
948,3635,37,52597.0,1,205.0,69,0,0,1,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0
949,3547,39,41021.0,1,636.0,12,1,0,1,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1
950,2456,35,40233.0,1,50.0,84,1,0,1,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0
951,5633,38,50183.0,2,52.0,47,1,1,0,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0
952,7801,41,54753.0,2,516.0,87,1,1,0,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0
953,10489,43,92955.0,2,414.0,35,1,1,0,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1
954,7011,38,33471.0,2,49.0,47,1,1,0,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0
955,2620,38,34596.0,2,504.0,48,1,0,1,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1
956,3933,49,44010.0,1,575.0,46,1,1,0,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0
957,10981,62,84219.0,1,681.0,27,1,1,0,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0
958,1734,41,40706.0,2,53.0,37,1,0,1,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0
959,10995,57,15716.0,1,428.0,8,1,0,0,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0
960,6357,47,59052.0,1,646.0,29,0,0,0,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0
961,9209,52,80573.0,1,53.0,85,1,0,1,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
962,10286,45,83715.0,1,546.0,2,1,1,0,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0
963,2611,39,82576.0,1,258.0,66,1,0,1,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0
964,1600,34,56962.0,2,4.0,60,1,0,1,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
965,3308,55,35704.0,1,290.0,54,1,1,0,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0
966,5407,41,53103.0,0,314.0,70,1,1,0,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0
967,2166,41,46779.0,1,625.0,55,0,0,0,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0
968,3955,40,4861.0,1,442.0,20,0,1,0,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0
969,6634,34,33462.0,1,624.0,78,0,0,1,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0
970,3056,26,63693.0,0,147.0,63,0,1,0,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0
971,5718,46,80763.0,3,528.0,17,1,1,0,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1
972,6872,26,65352.0,1,594.0,43,1,0,1,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0
973,8164,55,82170.0,1,224.0,13,1,0,1,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0
974,4580,43,75759.0,0,623.0,46,1,1,0,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1
975,9305,52,79689.0,0,146.0,65,0,0,0,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0
976,453,55,35340.0,0,697.0,1,0,0,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0
977,8545,49,85683.0,3,261.0,6,0,1,0,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1
978,9850,62,24884.0,2,177.0,32,1,0,0,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0
979,7378,60,42021.0,1,290.0,34,1,0,1,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0
980,7646,54,64449.0,2,352.0,70,0,1,0,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0
981,1640,49,64587.0,0,7.0,49,0,1,0,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0
982,5184,35,34824.0,1,326.0,65,0,1,0,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0
983,8492,36,75437.0,1,258.0,25,1,1,0,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0
984,11188,64,26091.0,0,318.0,84,1,1,0,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0
985,1212,40,52845.0,1,312.0,7,1,1,0,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0
986,9097,36,46086.0,0,216.0,34,0,1,0,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0
987,10473,45,78028.0,0,247.0,38,0,0,1,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1
988,7962,38,95169.0,0,413.0,1,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1
989,9984,58,56337.0,2,0.0,25,1,0,0,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1
990,5527,60,22434.0,0,100.0,25,1,1,0,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0
991,6374,42,36930.0,1,577.0,50,1,0,1,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0
992,7453,33,36130.0,1,667.0,46,0,1,0,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1
993,8952,25,65569.0,1,131.0,96,1,0,1,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0
994,241,60,83844.0,2,7.0,57,1,1,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0
995,8975,19,19514.0,0,95.0,47,1,1,0,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0
996,6119,36,36736.0,0,232.0,52,0,0,1,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0
997,5236,57,77568.0,2,124.0,30,1,1,0,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0
998,5723,41,49187.0,1,320.0,63,1,0,1,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0
999,1710,58,30168.0,1,238.0,51,0,1,0,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0
1000,1970,58,34053.0,1,657.0,14,1,0,1,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0
1001,5313,27,38196.0,0,263.0,20,1,0,1,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0
1002,10634,33,59412.0,2,459.0,56,1,0,1,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0
1003,7010,27,70924.0,1,501.0,41,1,0,0,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0
1004,8562,60,54165.0,1,408.0,72,1,1,0,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0
1005,3158,60,32300.0,1,512.0,1,1,1,0,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0
1006,4436,61,20180.0,1,601.0,27,0,1,0,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
1007,5287,62,34961.0,0,413.0,77,1,1,0,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0
1008,2445,46,28440.0,2,154.0,87,1,0,1,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0
1009,6059,51,64504.0,2,415.0,81,1,0,1,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1
1010,4550,35,33564.0,1,673.0,51,1,0,1,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0
1011,4240,38,17345.0,1,169.0,79,1,1,0,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0
1012,8911,36,56320.0,1,479.0,11,1,0,1,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0
1013,3706,46,28647.0,1,657.0,54,0,1,0,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1
1014,3628,43,15038.0,2,72.0,93,0,0,0,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0
1015,10175,63,32173.0,0,71.0,0,0,0,1,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0
1016,8985,49,68316.0,0,83.0,54,1,0,0,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0
1017,5204,45,74538.0,0,397.0,21,1,1,0,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1
1018,9220,41,91700.0,1,542.0,58,0,1,0,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1
1019,9888,38,68695.0,0,494.0,3,1,1,0,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0
1020,5263,41,31056.0,1,10.0,99,1,0,0,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0
1021,1020,40,79593.0,1,357.0,70,1,1,0,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0
1022,9503,61,28071.0,3,482.0,65,0,1,0,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0
1023,10613,48,37334.0,1,5.0,44,1,0,1,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0
1024,67,36,46423.0,1,603.0,6,0,0,1,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0
1025,6019,47,37126.0,1,447.0,9,1,0,1,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1
1026,5863,36,47703.0,1,312.0,95,1,1,0,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0
1027,3717,27,61180.0,1,516.0,70,1,1,0,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0
1028,6730,56,38998.0,1,332.0,92,1,1,0,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0
1029,10749,50,8028.0,1,602.0,62,0,1,0,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0
1030,4998,43,76081.0,0,365.0,85,1,1,0,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0
1031,6287,43,34728.0,0,528.0,2,1,1,0,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1
1032,5985,45,33168.0,0,4.0,0,0,0,1,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0
1033,4754,37,33585.0,1,523.0,91,1,0,1,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0
1034,4002,41,77037.0,0,48.0,3,1,0,1,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0
1035,8870,34,35196.0,0,669.0,68,1,1,0,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1
1036,966,56,44529.0,2,123.0,98,1,1,0,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0
1037,4767,42,70924.0,2,284.0,41,1,0,0,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0
1038,9725,43,28764.0,1,91.0,16,1,0,1,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0
1039,4475,61,69098.0,1,396.0,82,1,0,1,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0
1040,5740,55,25959.0,1,67.0,1,0,0,0,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1
1041,5731,60,27100.0,2,603.0,64,1,0,1,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0
1042,7290,23,70596.0,0,649.0,68,0,1,0,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0
1043,3846,52,42557.0,0,37.0,98,1,1,0,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0
1044,8104,28,53312.0,1,334.0,32,1,0,1,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0
1045,4507,49,72228.0,1,624.0,87,0,1,0,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0
1046,11013,48,67605.0,1,277.0,84,1,1,0,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0
1047,4491,54,62845.0,1,259.0,3,1,0,1,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0
1048,3759,30,65196.0,1,593.0,34,1,1,0,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0
1049,1162,48,42000.0,1,359.0,23,0,0,1,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1
1050,2055,49,35860.0,0,83.0,37,0,0,1,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0
1051,10766,48,65526.0,2,24.0,22,1,0,1,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0
1052,4415,65,16860.0,0,498.0,19,1,1,0,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0
1053,3005,44,83528.0,2,500.0,7,0,1,0,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1
1054,2223,31,64176.0,1,450.0,52,0,0,0,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0
1055,4817,29,22304.0,0,632.0,91,0,1,0,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0
1056,2875,40,67023.0,1,669.0,93,1,1,0,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0
1057,10536,63,32892.0,0,324.0,78,1,0,1,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0
1058,11112,62,70713.0,0,579.0,23,1,1,0,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0
1059,3807,27,59925.0,0,455.0,83,1,1,0,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0
1060,9197,65,39722.0,2,636.0,92,1,1,0,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0
1061,10832,56,46610.0,2,339.0,4,1,1,0,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0
1062,6421,27,88347.0,0,535.0,32,1,1,0,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0
1063,4207,41,87171.0,2,41.0,27,1,0,1,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0
1064,577,50,26907.0,1,79.0,10,1,0,0,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
1065,10855,53,50014.0,2,655.0,9,0,0,1,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0
1066,3081,22,41014.0,0,59.0,65,1,0,1,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0
1067,3535,49,66294.0,1,695.0,68,0,1,0,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0
1068,247,58,36715.0,0,694.0,16,1,1,0,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1
1069,8707,36,79456.0,0,117.0,12,1,1,0,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1
1070,9523,43,40479.0,1,35.0,95,1,1,0,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0
1071,6072,48,75345.0,1,573.0,16,0,0,1,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1
1072,6295,59,54233.0,1,576.0,46,1,1,0,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0
1073,10914,61,24163.0,1,125.0,3,0,1,0,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0
1074,1509,56,84460.0,0,346.0,80,1,0,1,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1
1075,5577,53,43776.0,0,361.0,77,1,1,0,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0
1076,7348,33,71691.0,0,424.0,0,0,0,1,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1
1077,1127,38,85844.0,2,313.0,62,1,0,1,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0
1078,1833,46,39190.0,1,158.0,91,0,0,1,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0
1079,4944,36,71367.0,1,433.0,24,1,1,0,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0
1080,9080,49,38578.0,0,104.0,2,0,0,1,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0
1081,6466,43,57236.0,1,589.0,22,1,0,1,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0
1082,9964,58,61825.0,0,676.0,56,0,1,0,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
1083,4790,32,79803.0,1,316.0,54,0,1,0,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0
1084,10245,44,80910.0,0,512.0,71,0,0,0,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0
1085,1109,37,27590.0,1,510.0,38,1,0,1,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1086,6001,44,56775.0,2,260.0,62,1,1,0,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0
1087,5538,56,83829.0,0,541.0,78,0,1,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1
1088,10552,31,54210.0,1,57.0,18,1,0,0,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0
1089,1545,56,38508.0,0,104.0,95,1,1,0,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0
1090,7409,41,53187.0,0,31.0,66,1,1,0,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0
1091,4444,40,30023.0,1,64.0,28,1,1,0,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0
1092,146,55,76045.0,0,310.0,78,0,0,1,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0
1093,6271,42,50870.0,2,372.0,13,1,0,1,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0
1094,10065,49,15315.0,2,109.0,27,1,0,0,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0
1095,4741,35,65463.0,1,326.0,17,1,0,0,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0
1096,246,56,66480.0,1,27.0,71,1,1,0,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0
1097,375,28,76773.0,0,606.0,79,0,1,0,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0
1098,1524,32,81698.0,1,432.0,1,0,0,0,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1
1099,10022,35,54466.0,1,543.0,78,0,0,1,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0
1100,7451,39,98777.0,0,264.0,23,0,0,1,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0
1101,11010,35,16269.0,1,405.0,75,0,0,1,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0
1102,4356,28,71819.0,1,331.0,70,1,1,0,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0
1103,3885,44,33569.0,1,246.0,10,1,0,1,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1
1104,1175,42,36262.0,1,97.0,24,1,0,1,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1
